CustomerID,Age,Gender,City,TenureMonths,PlanType,MonthlyCharges,InternetSpeedMbps,SupportTickets,PaymentDelayDays,ContractType,Churn
102299,54,Male,Kolkata,110,Standard,2811.46,1000,1,24,Biannual,0
102300,69,Male,Kolkata,34,Standard,3806.83,200,0,12,Monthly,0
102301,33,Male,Hyderabad,24,Family,3986.99,1000,1,22,Annual,1
102302,51,Male,Bengaluru,79,Basic,2804.38,200,1,11,Annual,0
102303,63,Male,Kolkata,3,Basic,546.11,1000,3,3,Biannual,0
102304,70,Other,Bengaluru,21,Basic,1913.02,500,1,8,Annual,1
102305,64,Female,Mumbai,117,Premium,3337.63,200,1,1,Monthly,0
102306,66,Male,Mumbai,44,Standard,1658.11,50,1,2,Biannual,1
102307,69,Female,Hyderabad,107,Basic,2482.81,500,0,22,Monthly,1
102308,74,Female,Delhi,57,Standard,1102.55,200,1,12,Biannual,0
102309,62,Female,Delhi,59,Family,1646.52,1000,2,1,Monthly,0
102310,62,Male,Delhi,72,Family,3919.18,1000,2,6,Monthly,0
102311,33,Female,Chennai,117,Standard,972.48,1000,2,2,Biannual,0
102312,67,Male,Bengaluru,92,Family,3343.5,50,0,16,Annual,0
102313,36,Female,Delhi,57,Premium,2201.89,50,1,9,Annual,0
102314,18,Male,Delhi,67,Standard,3596.19,50,0,13,Monthly,1
102315,71,Female,Hyderabad,44,Basic,3164.24,100,4,21,Annual,0
102316,25,Female,Mumbai,18,Basic,2151.73,100,1,9,Monthly,0
102317,71,Male,Chennai,63,Basic,2806.78,500,2,22,Monthly,0
102318,33,Male,Pune,46,Premium,257.12,1000,2,2,Biannual,0
102319,20,Female,Kolkata,66,Standard,1693.24,200,1,11,Monthly,0
102320,59,Male,Chennai,106,Family,2644.22,50,0,16,Biannual,0
102321,19,Female,Hyderabad,87,Basic,2928.95,200,2,18,Annual,0
102322,73,Female,Delhi,40,Standard,2084.18,100,0,11,Annual,0
102323,72,Female,Mumbai,42,Premium,3631.01,500,2,22,Monthly,0
102324,38,Male,Bengaluru,72,Basic,3388.8,500,1,17,Biannual,1
102325,32,Female,Pune,12,Standard,2542.42,100,2,12,Annual,0
102326,56,Female,Kolkata,117,Family,1490.76,500,2,13,Monthly,0
102327,31,Female,Bengaluru,63,Family,1472.43,50,7,11,Monthly,0
102328,49,Female,Pune,102,Standard,2684.98,200,2,0,Monthly,0
102329,47,Male,Kolkata,98,Family,3970.92,100,7,18,Annual,0
102330,44,Female,Delhi,9,Premium,1061.74,50,3,16,Biannual,0
102331,61,Male,Pune,98,Basic,3295.82,100,0,5,Monthly,0
102332,63,Male,Mumbai,52,Basic,659.14,100,2,22,Annual,1
102333,21,Male,Pune,9,Basic,3217.05,200,1,24,Biannual,0
102334,25,Female,Bengaluru,64,Basic,2875.9,1000,3,13,Annual,1
102335,31,Female,Kolkata,60,Basic,2281.62,1000,0,21,Annual,1
102336,36,Male,Pune,83,Premium,3599.13,200,2,0,Annual,0
102337,40,Male,Pune,10,Standard,2641.35,500,3,17,Monthly,0
102338,52,Female,Chennai,110,Basic,924.31,500,1,9,Monthly,0
102339,56,Female,Kolkata,76,Basic,3593.13,200,2,26,Monthly,0
102340,23,Male,Hyderabad,76,Family,3689.98,100,1,26,Monthly,0
102341,68,Male,Mumbai,58,Premium,1840.58,500,1,22,Monthly,0
102342,38,Male,Delhi,100,Standard,3561.08,50,3,26,Annual,0
102343,57,Female,Chennai,88,Standard,2840.01,100,0,11,Monthly,0
102344,21,Other,Chennai,68,Family,2580.56,500,2,27,Monthly,0
102345,31,Female,Mumbai,45,Basic,3950.67,1000,2,17,Monthly,0
102346,32,Female,Chennai,108,Basic,2473.42,200,3,4,Monthly,1
102347,37,Male,Chennai,84,Basic,3255.16,200,3,9,Annual,1
102348,57,Male,Bengaluru,1,Basic,3154.89,1000,3,15,Annual,0
102349,61,Male,Kolkata,106,Standard,1665.33,500,2,18,Annual,1
102350,63,Female,Hyderabad,83,Standard,3534.64,200,1,1,Monthly,0
102351,56,Male,Delhi,79,Standard,2412.73,200,1,29,Biannual,1
102352,47,Female,Pune,69,Premium,3664.99,50,3,9,Biannual,0
102353,34,Female,Chennai,21,Standard,1751.39,100,1,1,Monthly,1
102354,66,Male,Kolkata,88,Standard,2295.19,200,1,6,Annual,0
102355,25,Female,Pune,73,Standard,914.15,50,4,26,Monthly,1
102356,65,Male,Pune,32,Premium,3863.82,1000,1,13,Monthly,0
102357,52,Male,Chennai,53,Basic,2323.03,1000,4,14,Monthly,1
102358,72,Female,Pune,2,Premium,2053.37,500,1,12,Annual,0
102359,33,Male,Pune,75,Family,1657.04,100,1,14,Annual,0
102360,50,Female,Mumbai,74,Basic,2899.57,100,4,8,Monthly,1
102361,66,Male,Pune,101,Basic,3113.27,200,0,6,Monthly,0
102362,65,Male,Hyderabad,76,Standard,3609.47,50,1,28,Annual,0
102363,59,Female,Chennai,31,Premium,1193.42,200,5,10,Biannual,0
102364,38,Male,Hyderabad,81,Family,2903.06,50,4,21,Monthly,0
102365,29,Other,Chennai,71,Family,755.22,500,1,5,Monthly,1
102366,57,Female,Kolkata,116,Premium,3989.76,200,3,11,Biannual,1
102367,74,Female,Hyderabad,54,Basic,3926.89,500,0,9,Annual,0
102368,50,Male,Hyderabad,2,Premium,337.35,50,2,0,Biannual,1
102369,52,Female,Mumbai,104,Premium,203.02,200,2,2,Annual,0
102370,35,Female,Delhi,50,Basic,3419.96,500,3,8,Monthly,0
102371,22,Male,Chennai,70,Standard,1687.2,500,1,13,Monthly,1
102372,71,Male,Pune,85,Premium,2766.19,100,1,12,Annual,0
102373,27,Female,Hyderabad,25,Basic,2699.63,100,1,25,Annual,0
102374,64,Male,Bengaluru,71,Standard,3257.97,500,2,22,Monthly,0
102375,59,Male,Bengaluru,80,Basic,1174.71,200,1,11,Monthly,0
102376,67,Male,Bengaluru,65,Family,285.92,200,0,3,Annual,1
102377,32,Male,Pune,10,Basic,1188.21,1000,3,19,Monthly,0
102378,30,Female,Hyderabad,17,Basic,3953.48,100,0,22,Biannual,0
102379,18,Male,Bengaluru,81,Basic,1825.01,1000,2,6,Monthly,0
102380,71,Female,Chennai,52,Basic,3193.7,200,3,23,Annual,0
102381,50,Female,Mumbai,55,Basic,2180.75,1000,5,10,Annual,0
102382,56,Female,Delhi,29,Standard,1163.42,50,5,11,Monthly,1
102383,28,Male,Kolkata,64,Premium,3135.48,100,1,19,Biannual,0
102384,56,Male,Delhi,117,Standard,3257.89,200,1,18,Biannual,0
102385,55,Male,Pune,103,Basic,1915.41,200,1,9,Monthly,0
102386,45,Male,Pune,88,Standard,925.79,1000,0,4,Annual,0
102387,72,Male,Pune,26,Basic,3880.08,200,2,27,Annual,1
102388,28,Female,Chennai,16,Basic,200.52,200,1,7,Annual,0
102389,51,Female,Hyderabad,90,Premium,300.97,1000,2,28,Annual,0
102390,45,Male,Chennai,31,Standard,1834.85,500,1,22,Monthly,0
102391,31,Female,Kolkata,70,Premium,2084.69,50,0,28,Monthly,0
102392,58,Male,Delhi,17,Basic,2577.63,1000,3,20,Monthly,0
102393,27,Male,Hyderabad,79,Basic,3589.89,500,3,16,Monthly,0
102394,55,Female,Chennai,62,Family,3788.03,100,3,4,Monthly,0
102395,43,Female,Mumbai,13,Standard,811.27,50,0,7,Monthly,1
102396,48,Female,Bengaluru,64,Family,3553.37,1000,1,8,Monthly,0
102397,73,Male,Hyderabad,90,Premium,1393.86,50,2,16,Annual,1
102398,69,Male,Kolkata,17,Standard,633.27,100,2,7,Monthly,0
102399,39,Female,Kolkata,44,Basic,443.34,200,1,26,Monthly,0
102400,48,Female,Mumbai,33,Basic,798.26,50,2,9,Annual,0
102401,44,Female,Mumbai,90,Premium,1068.96,1000,5,21,Annual,1
102402,42,Male,Bengaluru,98,Standard,1917.37,500,2,12,Annual,0
102403,61,Female,Hyderabad,81,Standard,1706.37,100,2,12,Monthly,1
102404,41,Female,Mumbai,83,Standard,2571.44,50,4,17,Monthly,0
102405,34,Female,Pune,108,Standard,2842.38,500,0,27,Monthly,0
102406,23,Female,Delhi,34,Family,3816.44,50,1,2,Monthly,0
102407,64,Female,Chennai,100,Family,1058.34,1000,1,7,Monthly,0
102408,33,Female,Pune,108,Family,495.45,1000,1,2,Annual,0
102409,50,Female,Kolkata,101,Standard,2316.16,100,1,10,Biannual,0
102410,30,Male,Delhi,80,Family,1862.76,200,0,5,Monthly,0
102411,59,Male,Chennai,62,Premium,1364.61,50,2,0,Monthly,0
102412,27,Male,Chennai,86,Family,2471.86,500,2,8,Monthly,0
102413,38,Female,Hyderabad,22,Standard,1884.17,100,2,22,Monthly,0
102414,56,Female,Delhi,17,Standard,371.16,50,2,5,Annual,0
102415,65,Female,Kolkata,36,Family,3675.2,500,1,4,Monthly,0
102416,74,Female,Mumbai,85,Basic,470.94,500,1,13,Monthly,0
102417,19,Male,Hyderabad,36,Basic,2142.43,100,3,9,Annual,0
102418,61,Male,Delhi,75,Premium,2544.06,500,2,15,Annual,0
102419,28,Male,Pune,56,Premium,931.3,100,2,12,Monthly,0
102420,31,Other,Hyderabad,10,Premium,1461.58,500,1,22,Annual,1
102421,74,Male,Kolkata,43,Standard,2807.26,100,1,11,Biannual,0
102422,71,Male,Kolkata,103,Basic,3437.51,100,0,14,Biannual,0
102423,74,Female,Pune,119,Basic,1405.4,50,3,1,Biannual,0
102424,19,Male,Mumbai,40,Basic,3842.86,1000,2,9,Monthly,1
102425,30,Female,Bengaluru,97,Premium,3359.21,500,2,18,Monthly,0
102426,28,Male,Chennai,51,Basic,3010.65,100,3,11,Annual,1
102427,28,Female,Delhi,13,Standard,428.59,200,6,20,Monthly,0
102428,68,Male,Delhi,74,Premium,2774.54,1000,3,7,Monthly,0
102429,67,Female,Bengaluru,49,Standard,3162.19,200,5,0,Biannual,0
102430,69,Female,Delhi,11,Basic,484.4,500,4,28,Biannual,0
102431,28,Female,Chennai,119,Premium,1508.76,50,2,11,Monthly,0
102432,62,Female,Mumbai,95,Basic,2062.76,1000,3,13,Annual,0
102433,57,Other,Pune,107,Basic,3309.81,50,3,0,Annual,0
102434,59,Female,Mumbai,6,Standard,490.7,200,1,3,Monthly,0
102435,59,Female,Bengaluru,42,Basic,1181.91,50,1,4,Annual,0
102436,21,Female,Hyderabad,28,Basic,1201.32,200,2,27,Monthly,1
102437,61,Female,Chennai,100,Basic,3978.82,50,0,7,Monthly,0
102438,27,Male,Bengaluru,13,Premium,1585.79,1000,1,29,Monthly,0
102439,70,Male,Delhi,8,Basic,1840.3,1000,4,21,Biannual,0
102440,74,Male,Kolkata,42,Standard,740.4,50,1,17,Monthly,0
102441,42,Male,Bengaluru,101,Premium,3899.36,1000,2,11,Annual,0
102442,55,Male,Delhi,57,Standard,3564.87,500,3,27,Annual,0
102443,32,Male,Delhi,4,Basic,2159.82,50,3,2,Annual,0
102444,52,Male,Chennai,29,Basic,2970.03,500,1,2,Annual,0
102445,69,Female,Delhi,42,Basic,2289.25,500,0,17,Monthly,0
102446,49,Female,Chennai,71,Basic,2113.67,1000,2,25,Monthly,0
102447,28,Male,Delhi,29,Standard,859.76,1000,1,2,Monthly,0
102448,52,Male,Bengaluru,36,Standard,3129.18,50,2,17,Annual,0
102449,64,Male,Mumbai,64,Premium,1516.03,50,3,0,Monthly,0
102450,34,Female,Bengaluru,95,Premium,3211.87,1000,2,15,Biannual,0
102451,25,Female,Pune,86,Basic,2525.12,50,4,26,Monthly,0
102452,53,Male,Pune,58,Standard,2970.85,50,4,22,Biannual,0
102453,38,Female,Mumbai,106,Premium,2448.85,100,4,4,Monthly,1
102454,53,Male,Hyderabad,8,Basic,1541.33,1000,2,20,Biannual,0
102455,40,Female,Mumbai,107,Basic,1163.52,50,4,10,Biannual,0
102456,73,Male,Bengaluru,78,Family,2596.32,200,2,25,Annual,0
102457,18,Female,Chennai,84,Standard,2617.38,100,3,28,Annual,0
102458,66,Female,Hyderabad,44,Premium,2267.61,1000,4,4,Monthly,0
102459,40,Male,Hyderabad,80,Standard,629.24,100,1,15,Annual,0
102460,65,Female,Bengaluru,20,Premium,1935.75,500,2,23,Monthly,0
102461,36,Male,Chennai,96,Basic,3685.19,50,1,27,Monthly,0
102462,68,Male,Hyderabad,25,Premium,2270.03,1000,0,28,Monthly,0
102463,46,Male,Bengaluru,34,Standard,2414.87,200,3,26,Monthly,1
102464,35,Female,Kolkata,29,Standard,889.77,100,3,4,Annual,0
102465,33,Female,Mumbai,41,Family,1659.58,100,1,17,Monthly,0
102466,49,Male,Pune,48,Family,2350.06,1000,2,2,Annual,0
102467,53,Male,Mumbai,36,Basic,2229.48,50,2,29,Annual,0
102468,69,Male,Kolkata,53,Standard,1064.64,1000,3,0,Monthly,0
102469,67,Female,Mumbai,93,Basic,3691.29,1000,3,26,Biannual,0
102470,45,Male,Mumbai,97,Standard,2311.28,200,2,12,Monthly,0
102471,35,Male,Mumbai,79,Premium,1325.3,1000,4,9,Monthly,0
102472,27,Male,Bengaluru,76,Standard,1187.2,100,3,29,Annual,1
102473,20,Female,Pune,40,Premium,1935.57,200,6,1,Monthly,0
102474,27,Female,Mumbai,102,Basic,914.75,200,0,14,Annual,0
102475,20,Male,Delhi,80,Standard,1541.2,1000,1,1,Annual,0
102476,67,Male,Mumbai,102,Premium,2587.89,100,3,18,Annual,0
102477,46,Female,Delhi,26,Family,2289.53,1000,2,20,Monthly,0
102478,24,Male,Bengaluru,6,Premium,673.89,50,2,9,Annual,0
102479,68,Female,Delhi,69,Premium,407.3,50,0,3,Annual,1
102480,71,Female,Pune,50,Basic,1803.08,100,2,11,Monthly,1
102481,58,Other,Hyderabad,52,Standard,2135.04,50,1,25,Monthly,0
102482,52,Female,Mumbai,65,Basic,3859.74,100,3,17,Monthly,0
102483,19,Female,Pune,120,Basic,2092.53,200,2,17,Annual,0
102484,66,Female,Kolkata,39,Family,2705.34,100,3,27,Annual,1
102485,46,Female,Kolkata,54,Basic,3684.2,1000,2,9,Annual,0
102486,62,Male,Kolkata,6,Standard,2730.34,100,5,21,Annual,0
102487,42,Female,Delhi,70,Basic,1824.58,1000,3,6,Annual,0
102488,51,Male,Kolkata,45,Family,242.55,100,3,22,Annual,0
102489,61,Female,Hyderabad,55,Premium,3792.49,500,2,29,Annual,0
102490,40,Female,Delhi,83,Standard,1836.23,100,1,1,Monthly,1
102491,65,Female,Chennai,51,Basic,3508.17,100,1,18,Monthly,0
102492,19,Female,Hyderabad,11,Premium,3075.91,1000,5,26,Monthly,0
102493,47,Male,Mumbai,113,Standard,2504.45,500,2,24,Biannual,0
102494,60,Male,Delhi,29,Standard,3710.67,100,6,0,Monthly,1
102495,66,Male,Pune,112,Premium,1372.53,50,2,25,Monthly,1
102496,71,Female,Pune,116,Standard,2324.8,500,1,13,Monthly,0
102497,24,Female,Bengaluru,9,Basic,3498.27,500,1,20,Monthly,0
102498,52,Female,Bengaluru,55,Basic,874.35,50,1,16,Monthly,0
102499,52,Male,Mumbai,10,Standard,1446.81,100,0,1,Annual,0
102500,56,Male,Pune,64,Family,3424.86,200,1,28,Annual,0
102501,48,Male,Pune,101,Basic,496.29,200,2,7,Monthly,0
102502,73,Female,Mumbai,25,Family,3203.41,1000,0,22,Monthly,0
102503,65,Male,Delhi,25,Standard,280.19,500,1,19,Monthly,1
102504,63,Male,Pune,91,Basic,896.68,50,0,12,Monthly,0
102505,43,Female,Chennai,72,Standard,1840.33,500,3,13,Monthly,1
102506,41,Female,Delhi,61,Basic,2059.89,500,3,24,Biannual,0
102507,55,Male,Delhi,77,Standard,3192.64,1000,4,19,Monthly,0
102508,57,Male,Hyderabad,76,Premium,612.62,200,3,3,Monthly,0
102509,52,Female,Delhi,118,Basic,384.6,100,1,17,Annual,0
102510,26,Female,Mumbai,104,Family,3841.44,1000,3,19,Monthly,1
102511,26,Other,Pune,64,Premium,2139.68,500,2,17,Annual,0
102512,68,Female,Delhi,27,Basic,497.31,100,2,26,Monthly,0
102513,53,Female,Chennai,70,Standard,2162.14,500,0,13,Monthly,1
102514,29,Male,Mumbai,103,Premium,1016.66,50,2,9,Annual,1
102515,70,Female,Mumbai,8,Standard,820.09,50,1,14,Annual,0
102516,61,Female,Chennai,8,Basic,2155.42,1000,3,0,Monthly,1
102517,67,Female,Hyderabad,95,Basic,2674.35,200,2,16,Monthly,0
102518,73,Female,Bengaluru,41,Basic,567.93,500,2,4,Biannual,1
102519,28,Male,Delhi,104,Premium,1559.29,1000,4,9,Monthly,0
102520,70,Male,Mumbai,76,Standard,1059.56,100,1,5,Annual,0
102521,39,Female,Chennai,118,Basic,562.14,50,3,5,Monthly,0
102522,43,Male,Hyderabad,35,Standard,952.55,200,0,23,Monthly,0
102523,58,Male,Hyderabad,115,Standard,2112.62,100,2,23,Monthly,1
102524,73,Female,Pune,62,Premium,1949.12,200,1,10,Annual,0
102525,74,Male,Chennai,106,Basic,582.75,1000,1,9,Annual,1
102526,63,Female,Chennai,53,Basic,2084.65,100,3,29,Annual,0
102527,27,Female,Delhi,50,Family,3173.28,100,1,29,Biannual,0
102528,50,Male,Delhi,108,Basic,1328.81,100,3,3,Monthly,0
102529,29,Male,Delhi,84,Basic,3104.31,100,2,12,Biannual,0
102530,60,Female,Pune,15,Family,3464.83,100,0,9,Monthly,0
102531,56,Male,Bengaluru,44,Family,1502.36,500,0,3,Monthly,0
102532,50,Female,Bengaluru,113,Basic,2250.67,50,3,18,Biannual,0
102533,58,Male,Kolkata,17,Standard,297.55,1000,1,22,Annual,0
102534,28,Male,Delhi,42,Standard,3004.0,500,3,16,Biannual,0
102535,49,Female,Chennai,33,Premium,1413.73,1000,3,20,Monthly,1
102536,27,Male,Delhi,100,Basic,2422.24,500,3,14,Monthly,1
102537,28,Female,Delhi,76,Standard,1721.27,200,3,13,Monthly,0
102538,22,Female,Pune,80,Basic,3230.55,1000,3,8,Monthly,1
102539,40,Female,Bengaluru,86,Standard,2487.01,50,3,25,Monthly,1
102540,38,Female,Hyderabad,30,Family,604.05,1000,1,20,Monthly,0
102541,59,Female,Kolkata,47,Family,3297.35,500,0,14,Monthly,0
102542,35,Female,Mumbai,64,Basic,263.66,200,1,2,Annual,0
102543,42,Male,Mumbai,58,Basic,3609.5,200,3,0,Monthly,0
102544,37,Female,Hyderabad,82,Standard,3493.58,200,0,12,Annual,1
102545,47,Male,Delhi,76,Basic,3604.53,200,2,13,Biannual,0
102546,67,Female,Pune,90,Basic,1261.84,100,1,21,Monthly,0
102547,58,Female,Delhi,120,Family,905.04,500,5,14,Monthly,0
102548,59,Female,Kolkata,88,Premium,2897.99,200,2,22,Annual,0
102549,30,Female,Bengaluru,81,Standard,3722.01,500,0,12,Monthly,0
102550,41,Male,Hyderabad,29,Standard,2954.75,1000,1,23,Monthly,0
102551,62,Male,Hyderabad,106,Standard,2524.01,200,1,7,Monthly,1
102552,52,Male,Delhi,97,Family,1094.5,1000,1,23,Monthly,0
102553,58,Female,Chennai,110,Standard,603.93,200,5,20,Monthly,0
102554,58,Male,Chennai,69,Basic,2237.79,500,2,28,Monthly,0
102555,40,Female,Hyderabad,35,Premium,2864.54,500,1,25,Monthly,0
102556,24,Female,Pune,82,Basic,2643.74,200,1,15,Annual,1
102557,46,Female,Delhi,89,Standard,2255.07,100,4,7,Annual,0
102558,39,Female,Pune,109,Standard,2935.96,100,0,19,Biannual,1
102559,20,Female,Chennai,68,Family,3645.55,1000,0,0,Monthly,0
102560,36,Female,Bengaluru,13,Premium,774.45,50,2,27,Annual,0
102561,22,Female,Bengaluru,58,Standard,1792.84,200,4,3,Biannual,1
102562,41,Male,Bengaluru,98,Basic,1441.37,100,3,7,Monthly,0
102563,26,Female,Bengaluru,4,Basic,455.28,200,3,6,Annual,0
102564,31,Female,Bengaluru,79,Basic,2532.62,1000,6,11,Monthly,0
102565,47,Female,Chennai,106,Basic,2421.99,50,2,22,Annual,0
102566,44,Other,Delhi,43,Standard,567.94,50,2,8,Biannual,0
102567,32,Female,Hyderabad,28,Standard,593.91,50,1,6,Monthly,0
102568,62,Male,Hyderabad,53,Standard,1816.3,1000,2,6,Monthly,0
102569,55,Female,Pune,20,Basic,2659.49,1000,4,28,Biannual,0
102570,56,Male,Chennai,119,Basic,3743.56,50,1,0,Monthly,0
102571,45,Female,Bengaluru,71,Family,1887.69,200,3,20,Monthly,0
102572,36,Female,Delhi,49,Standard,2130.36,500,2,8,Monthly,1
102573,69,Female,Hyderabad,89,Standard,596.91,500,2,4,Biannual,0
102574,26,Male,Pune,12,Standard,2803.6,200,2,14,Annual,0
102575,63,Female,Delhi,98,Premium,3654.7,50,0,5,Annual,0
102576,30,Male,Mumbai,37,Premium,1805.37,50,1,16,Monthly,0
102577,36,Male,Mumbai,7,Basic,201.83,100,6,1,Annual,0
102578,63,Male,Pune,117,Basic,379.09,1000,5,3,Biannual,0
102579,21,Female,Mumbai,85,Family,3301.74,50,2,26,Monthly,1
102580,37,Male,Hyderabad,10,Premium,3018.18,100,1,20,Annual,0
102581,33,Male,Hyderabad,57,Family,2370.29,50,3,21,Monthly,0
102582,72,Female,Bengaluru,34,Basic,3471.68,500,5,0,Annual,0
102583,70,Female,Kolkata,4,Premium,2409.73,500,4,21,Annual,0
102584,35,Male,Delhi,51,Standard,2810.43,200,0,29,Monthly,0
102585,18,Male,Hyderabad,4,Standard,1457.54,50,4,21,Monthly,1
102586,65,Female,Chennai,34,Standard,389.78,50,1,16,Monthly,0
102587,49,Female,Kolkata,50,Standard,264.37,100,2,26,Monthly,0
102588,25,Male,Hyderabad,76,Standard,2093.98,100,3,29,Monthly,1
102589,41,Female,Hyderabad,5,Basic,2838.78,500,5,24,Annual,0
102590,64,Male,Kolkata,116,Family,2955.77,1000,2,28,Monthly,1
102591,44,Male,Pune,12,Family,3864.76,200,0,19,Annual,0
102592,59,Male,Hyderabad,14,Basic,3952.48,50,2,0,Monthly,0
102593,47,Other,Kolkata,51,Standard,2447.15,100,3,25,Biannual,0
102594,61,Male,Hyderabad,8,Family,3425.28,100,1,11,Monthly,1
102595,56,Female,Delhi,88,Basic,3369.81,200,1,16,Annual,1
102596,72,Male,Kolkata,55,Basic,3431.85,200,0,13,Monthly,0
102597,53,Female,Hyderabad,88,Premium,2146.28,50,2,18,Annual,0
102598,26,Other,Mumbai,17,Premium,2964.45,50,0,17,Biannual,0
102599,28,Female,Pune,10,Standard,3726.01,1000,2,4,Annual,1
102600,37,Male,Chennai,45,Basic,3922.02,200,2,21,Monthly,0
102601,20,Male,Kolkata,112,Basic,2457.7,200,2,8,Biannual,1
102602,68,Female,Chennai,120,Family,3070.49,50,0,27,Monthly,0
102603,73,Other,Kolkata,81,Basic,2550.07,1000,0,20,Monthly,0
102604,63,Female,Delhi,120,Standard,3272.79,50,3,9,Monthly,1
102605,36,Male,Mumbai,78,Standard,1393.51,100,0,12,Annual,0
102606,40,Female,Pune,13,Standard,1465.38,200,0,9,Biannual,0
102607,70,Female,Chennai,18,Basic,2005.52,500,4,20,Monthly,0
102608,62,Male,Bengaluru,44,Standard,3091.66,1000,3,19,Annual,1
102609,67,Female,Mumbai,70,Standard,2868.31,100,0,5,Annual,0
102610,50,Male,Pune,43,Premium,2085.6,100,1,25,Annual,0
102611,69,Female,Bengaluru,50,Premium,3275.12,50,1,22,Annual,1
102612,49,Female,Mumbai,45,Standard,2347.37,500,2,8,Monthly,0
102613,54,Male,Hyderabad,90,Basic,849.71,500,1,16,Annual,0
102614,41,Male,Chennai,112,Family,1285.15,200,2,22,Annual,0
102615,38,Female,Kolkata,93,Basic,1175.11,50,2,7,Monthly,1
102616,43,Female,Bengaluru,20,Premium,1514.45,500,2,26,Monthly,0
102617,21,Male,Chennai,49,Standard,2887.76,100,1,10,Monthly,0
102618,30,Male,Mumbai,61,Basic,3534.67,1000,2,25,Biannual,0
102619,21,Female,Hyderabad,77,Basic,3177.72,500,0,8,Monthly,0
102620,25,Male,Bengaluru,42,Basic,3945.12,500,2,19,Biannual,0
102621,61,Female,Kolkata,81,Basic,3083.27,100,0,28,Monthly,0
102622,45,Male,Hyderabad,36,Basic,2121.84,50,1,9,Monthly,1
102623,34,Male,Pune,29,Standard,430.07,100,3,16,Monthly,0
102624,29,Female,Pune,29,Standard,3939.56,500,4,1,Annual,0
102625,49,Male,Kolkata,10,Premium,1093.11,50,2,10,Monthly,0
102626,34,Male,Hyderabad,15,Basic,893.79,50,2,9,Annual,0
102627,56,Male,Chennai,80,Family,1102.12,500,0,12,Monthly,1
102628,22,Male,Pune,17,Basic,781.67,500,1,16,Annual,0
102629,21,Female,Hyderabad,58,Family,1641.76,100,2,1,Monthly,0
102630,44,Female,Delhi,55,Standard,842.51,50,2,24,Monthly,0
102631,32,Male,Chennai,117,Family,3562.78,50,3,27,Annual,0
102632,70,Female,Mumbai,92,Standard,996.94,500,3,25,Biannual,0
102633,74,Female,Kolkata,16,Premium,3264.92,200,3,26,Annual,0
102634,37,Male,Chennai,19,Premium,1870.81,50,1,10,Annual,0
102635,42,Other,Delhi,103,Standard,1172.14,200,1,5,Annual,0
102636,21,Male,Bengaluru,71,Family,488.09,50,2,26,Monthly,1
102637,30,Female,Delhi,22,Premium,3624.73,200,5,27,Biannual,0
102638,68,Other,Delhi,67,Basic,2880.61,200,2,6,Biannual,0
102639,35,Male,Hyderabad,15,Standard,1246.59,500,1,6,Biannual,0
102640,24,Female,Delhi,104,Basic,715.38,1000,3,27,Biannual,0
102641,27,Female,Bengaluru,110,Standard,1862.95,100,0,2,Monthly,1
102642,63,Female,Bengaluru,116,Basic,1901.61,50,4,1,Annual,0
102643,45,Male,Delhi,114,Basic,1417.62,200,3,20,Annual,0
102644,31,Male,Bengaluru,46,Standard,846.54,1000,3,21,Monthly,0
102645,73,Male,Delhi,106,Family,1447.72,200,3,24,Monthly,1
102646,56,Male,Chennai,56,Family,2128.53,200,2,25,Annual,0
102647,33,Male,Mumbai,20,Standard,2645.78,1000,2,18,Monthly,0
102648,33,Male,Mumbai,22,Basic,850.88,100,4,4,Monthly,0
102649,52,Male,Delhi,34,Basic,3223.55,100,1,11,Monthly,0
102650,31,Female,Delhi,33,Premium,2495.18,500,3,13,Monthly,0
102651,22,Female,Chennai,28,Premium,3109.59,500,1,1,Monthly,0
102652,61,Male,Pune,59,Basic,1888.81,500,3,20,Annual,0
102653,62,Female,Kolkata,48,Premium,1854.63,50,0,9,Biannual,0
102654,48,Female,Kolkata,113,Standard,1064.36,100,3,2,Monthly,0
102655,35,Male,Delhi,92,Standard,678.53,50,3,19,Monthly,0
102656,23,Male,Mumbai,61,Standard,531.3,50,1,26,Annual,0
102657,74,Male,Mumbai,87,Basic,1624.02,500,2,23,Monthly,0
102658,30,Male,Delhi,6,Basic,3760.99,50,3,13,Monthly,0
102659,58,Female,Hyderabad,90,Basic,2539.33,500,1,18,Annual,0
102660,39,Male,Delhi,6,Basic,2133.74,50,2,7,Monthly,0
102661,58,Male,Bengaluru,52,Basic,2036.48,50,1,28,Annual,0
102662,27,Male,Hyderabad,36,Basic,2880.49,100,3,6,Annual,1
102663,48,Male,Pune,24,Standard,2738.44,500,0,16,Monthly,0
102664,68,Male,Bengaluru,57,Standard,3322.51,1000,0,6,Annual,0
102665,21,Female,Chennai,35,Premium,947.5,500,2,29,Monthly,1
102666,54,Female,Bengaluru,97,Standard,3088.87,500,2,24,Monthly,0
102667,73,Female,Mumbai,22,Standard,1031.7,100,2,11,Biannual,0
102668,38,Female,Chennai,72,Standard,3240.89,100,2,25,Annual,0
102669,56,Female,Chennai,74,Basic,3659.99,500,1,15,Biannual,0
102670,55,Female,Hyderabad,54,Premium,2092.35,1000,4,27,Monthly,1
102671,49,Male,Chennai,6,Basic,3906.61,50,2,28,Monthly,0
102672,48,Male,Kolkata,7,Standard,621.79,500,0,4,Monthly,0
